Date,Close,Change,Change (%),Open,High,Low,Volume
Oct 03 2019,8254.98,-111.18,-1.33%,8407.12,8419.95,8059.22,"33,830.00"
Oct 04 2019,8174.89,-80.09,-0.97%,8202.17,8235.86,7986.65,"27,336.00"
Oct 05 2019,8138.99,-35.9,-0.44%,8150.91,8200.0,8020.2,"11,459.00"
Oct 06 2019,8009.28,-129.71,-1.59%,8160.02,8181.6,7870.35,"13,800.00"
Oct 07 2019,8217.5,208.22,2.60%,7859.61,8316.2,7762.35,"34,566.00"
Oct 08 2019,8208.11,-9.39,-0.11%,8228.92,8348.0,8107.26,"15,160.00"
Oct 09 2019,8600.0,391.89,4.77%,8188.68,8712.45,8107.26,"35,858.00"
Oct 10 2019,8585.0,-15.0,-0.17%,8610.28,8666.84,8450.61,"21,764.00"
Oct 11 2019,8258.48,-326.52,-3.80%,8585.08,8826.0,8226.0,"29,452.00"
Oct 12 2019,8324.26,65.78,0.80%,8286.82,8427.76,8260.37,"7,368.00"
Oct 13 2019,8294.85,-29.41,-0.35%,8296.57,8474.48,8132.91,"14,359.00"
Oct 14 2019,8349.78,54.93,0.66%,8261.62,8416.67,8215.41,"12,480.00"
Oct 15 2019,8166.79,-182.99,-2.19%,8374.1,8420.85,8085.65,"19,203.00"
Oct 16 2019,8004.82,-161.97,-1.98%,8153.23,8179.1,7908.86,"22,877.00"
Oct 17 2019,8069.94,65.12,0.81%,7993.49,8124.42,7937.01,"13,835.00"
Oct 18 2019,7954.15,-115.79,-1.43%,8068.82,8124.42,7811.62,"19,524.00"
Oct 19 2019,7945.25,-8.9,-0.11%,7954.85,8104.7,7873.46,"12,185.00"
Oct 20 2019,8221.45,276.2,3.48%,7962.89,8309.0,7874.68,"17,624.00"
Oct 21 2019,8215.43,-6.02,-0.07%,8233.0,8352.0,8156.0,"24,659.00"
Oct 22 2019,8030.82,-184.61,-2.25%,8204.83,8325.0,7998.9,"17,724.00"
Oct 23 2019,7447.76,-583.06,-7.26%,8007.85,8114.39,7275.24,"47,558.00"
Oct 24 2019,7439.14,-8.62,-0.12%,7474.54,8049.0,7296.44,"19,045.00"
Oct 25 2019,8654.55,1215.41,16.34%,7429.02,8800.1,7359.48,"63,379.00"
Oct 26 2019,9257.33,602.78,6.96%,8683.72,10540.49,8642.46,"121,344.00"
Oct 27 2019,9561.96,304.63,3.29%,9264.77,10540.49,8645.01,"49,848.00"
Oct 28 2019,9209.01,-352.95,-3.69%,9593.67,9950.0,9180.59,"42,356.00"
Oct 29 2019,9434.77,225.76,2.45%,9231.64,9575.0,9051.48,"31,156.00"
Oct 30 2019,9179.7,-255.07,-2.70%,9430.65,9435.3,8775.22,"23,704.00"
Oct 31 2019,9162.0,-17.7,-0.19%,9170.0,9459.7,8943.0,"21,629.00"
Nov 01 2019,9242.2,80.2,0.88%,9140.01,9303.53,9054.6,"19,877.00"
Nov 02 2019,9288.85,46.65,0.50%,9271.12,9396.91,9201.19,"10,865.00"
Nov 03 2019,9208.14,-80.71,-0.87%,9309.38,9393.0,9068.3,"10,130.00"
Nov 04 2019,9413.4,205.26,2.23%,9217.65,9600.0,9122.33,"19,472.00"
Nov 05 2019,9342.92,-70.48,-0.75%,9410.12,9600.0,9127.0,"18,365.00"
Nov 06 2019,9345.78,2.86,0.03%,9322.89,9450.0,9253.66,"15,860.00"
Nov 07 2019,9204.01,-141.77,-1.52%,9345.01,9450.0,9075.0,"14,244.00"
Nov 08 2019,8775.51,-428.5,-4.66%,9196.1,9246.0,8660.0,"15,300.00"
Nov 09 2019,8817.66,42.15,0.48%,8755.25,8873.48,8712.52,"9,288.00"
Nov 10 2019,9032.21,214.55,2.43%,8804.76,9150.0,8712.52,"12,910.00"
Nov 11 2019,8715.94,-316.27,-3.50%,9036.09,9150.0,8590.0,"19,006.00"
Nov 12 2019,8798.03,82.09,0.94%,8721.54,9067.34,8556.56,"16,168.00"
Nov 13 2019,8760.73,-37.3,-0.42%,8798.24,8870.0,8556.56,"10,859.00"
Nov 14 2019,8635.0,-125.73,-1.44%,8760.22,8814.83,8555.0,"13,484.00"
Nov 15 2019,8454.65,-180.35,-2.09%,8635.0,8799.03,8361.0,"23,401.00"
Nov 16 2019,8480.41,25.76,0.30%,8461.17,8539.53,8423.0,"6,564.00"
Nov 17 2019,8503.27,22.86,0.27%,8481.35,8637.01,8363.5,"9,211.00"
Nov 18 2019,8180.22,-323.05,-3.80%,8493.97,8583.0,8015.0,"29,045.00"
Nov 18 2019,8180.22,-323.05,-3.80%,8493.97,8583.0,8015.0,"29,045.00"
Nov 19 2019,8113.4,-66.82,-0.82%,8168.85,8503.0,7980.07,"17,634.00"
Nov 20 2019,8074.09,-39.31,-0.48%,8123.64,8317.51,7980.07,"13,256.00"
Nov 21 2019,7614.15,-459.94,-5.70%,8076.41,8235.0,7374.5,"44,372.00"
Nov 22 2019,7298.64,-315.51,-4.14%,7616.0,8114.97,6775.47,"73,609.00"
Nov 23 2019,7330.14,31.5,0.43%,7280.95,7891.16,7102.16,"18,982.00"
Nov 24 2019,6944.86,-385.28,-5.26%,7322.97,7361.41,6910.6,"23,026.00"
Nov 25 2019,7117.04,172.18,2.48%,6871.18,7379.99,6515.0,"62,737.00"
Nov 26 2019,7165.33,48.29,0.68%,7129.27,7379.99,6526.0,"27,575.00"
Nov 27 2019,7524.99,359.66,5.02%,7157.87,7678.76,6850.0,"48,093.00"
Nov 28 2019,7445.01,-79.98,-1.06%,7536.2,7660.82,7370.62,"20,141.00"
Nov 29 2019,7747.08,302.07,4.06%,7429.36,7870.1,7412.4,"26,550.00"
Nov 30 2019,7552.47,-194.61,-2.51%,7738.67,7820.0,7453.0,"17,618.00"
Dec 01 2019,7410.01,-142.46,-1.89%,7554.47,7820.0,7228.8,"21,514.00"
Dec 02 2019,7322.92,-87.09,-1.18%,7403.24,7431.07,7140.08,"17,149.00"
Dec 03 2019,7307.51,-15.41,-0.21%,7314.08,7430.0,7157.33,"14,898.00"
Dec 04 2019,7212.96,-94.55,-1.29%,7290.04,7800.6,7068.2,"35,249.00"
Dec 05 2019,7395.01,182.05,2.52%,7177.15,7489.87,7150.06,"21,789.00"
Dec 06 2019,7534.19,139.18,1.88%,7393.55,7611.3,7152.78,"19,808.00"
Dec 07 2019,7505.0,-29.19,-0.39%,7543.46,7643.0,7305.75,"10,137.00"
Dec 08 2019,7526.2,21.2,0.28%,7503.93,7643.0,7382.69,"9,424.00"
Dec 09 2019,7337.8,-188.4,-2.50%,7519.99,7666.0,7256.7,"32,590.00"
Dec 10 2019,7227.1,-110.7,-1.51%,7324.25,7451.69,7156.03,"16,970.00"
Dec 11 2019,7196.7,-30.4,-0.42%,7220.01,7423.32,7124.45,"14,055.00"
Dec 12 2019,7194.84,-1.86,-0.03%,7242.22,7294.9,7072.2,"18,056.00"
Dec 13 2019,7248.1,53.26,0.74%,7195.19,7300.0,7179.65,"13,917.00"
Dec 14 2019,7068.36,-179.74,-2.48%,7246.96,7299.21,7008.03,"10,777.00"
Dec 15 2019,7121.01,52.65,0.74%,7065.01,7264.33,7006.01,"10,166.00"
Dec 16 2019,6885.65,-235.36,-3.31%,7124.45,7147.91,6803.24,"28,414.00"
Dec 17 2019,6618.16,-267.49,-3.88%,6877.06,6938.77,6556.0,"39,120.00"
Dec 18 2019,7278.5,660.34,9.98%,6611.56,7489.5,6410.0,"4,057,877,677.00"
Dec 19 2019,7140.07,-138.43,-1.90%,7279.0,7489.5,6410.0,"2,205,822,705.00"
Dec 20 2019,7180.5,40.43,0.57%,7153.0,7222.5,7073.66,"1,271,229,249.00"
Dec 21 2019,7143.05,-37.45,-0.52%,7186.94,7208.65,7099.57,"604,559,734.00"
Dec 22 2019,7484.0,340.95,4.77%,7143.77,7495.0,7099.57,"1,714,551,327.00"
Dec 23 2019,7336.0,-148.0,-1.98%,7571.5,7697.0,7264.0,"2,720,986,125.00"
Dec 24 2019,7228.0,-108.0,-1.47%,7320.0,7697.0,7151.08,"1,754,279,199.00"
Dec 25 2019,7191.4,-36.6,-0.51%,7256.0,7416.5,7115.5,"121,821,884.00"
Dec 26 2019,7200.0,8.6,0.12%,7192.11,7570.0,7115.5,"16,061.00"
Dec 27 2019,7235.05,35.05,0.49%,7194.12,7432.1,6934.8,"19,136.00"
Dec 28 2019,7306.01,70.96,0.98%,7242.97,7350.0,7053.32,"9,935.00"
Dec 29 2019,7386.59,80.58,1.10%,7294.96,7531.0,7274.43,"13,241.00"
Dec 30 2019,7218.02,-168.57,-2.28%,7390.38,7531.0,7199.0,"16,467.00"
Dec 31 2019,7167.49,-50.53,-0.70%,7216.4,7302.35,7111.0,"22,153.00"
Jan 01 2020,7173.45,5.96,0.08%,7156.01,7238.14,7136.05,"7,795.00"
Jan 02 2020,6945.07,-228.38,-3.18%,7166.96,7186.65,6903.0,"615,826,694.00"
Jan 03 2020,7320.0,374.93,5.40%,6945.02,7412.0,6853.53,"452,677.00"
Jan 04 2020,7348.5,28.5,0.39%,7337.66,7399.0,7258.5,"173,091.00"
Jan 05 2020,7339.81,-8.69,-0.12%,7348.5,7494.0,7258.5,"217,931.00"
Jan 06 2020,7772.5,432.69,5.90%,7350.5,7799.0,7310.0,"334,336.00"
Jan 07 2020,8210.0,437.5,5.63%,7782.5,8210.5,7723.0,"552,748.00"
Jan 08 2020,8061.0,-149.0,-1.81%,8167.0,8469.39,7740.5,"644,045.00"
Jan 09 2020,7823.0,-238.0,-2.95%,8010.5,8029.34,7740.5,"356,055.00"
Jan 10 2020,8139.0,316.0,4.04%,7817.0,8140.0,7671.0,"498,009.00"
Jan 11 2020,8012.5,-126.5,-1.55%,8195.0,8295.0,7682.0,"301,186.00"
Jan 12 2020,8162.5,150.0,1.87%,8023.5,8295.0,7963.25,"196,249.00"
Jan 13 2020,8122.0,-40.5,-0.50%,8187.5,8187.5,8033.5,"185,607.00"
Jan 14 2020,8849.0,727.0,8.95%,8121.0,8900.0,8101.83,"706,654.00"
Jan 15 2020,8798.5,-50.5,-0.57%,8770.0,8916.5,8550.0,"142,128.00"
Jan 16 2020,8715.02,-83.48,-0.95%,8816.0,8916.5,8578.0,"302,118.00"
Jan 17 2020,8910.5,195.48,2.24%,8735.0,9021.0,8665.67,"280,674.00"
Jan 17 2020,8910.5,195.48,2.24%,8735.0,9021.0,8665.67,"280,674.00"
Jan 18 2020,8934.0,23.5,0.26%,8880.5,8984.0,8810.0,"211,782.00"
Jan 19 2020,8683.36,-250.64,-2.81%,8922.0,9168.0,8459.6,205.00
Jan 20 2020,8634.65,-48.71,-0.56%,8668.47,8897.1,8504.06,"21,587.00"
Jan 21 2020,8735.0,100.35,1.16%,8622.98,8984.0,8333.0,"15,374.00"
Jan 22 2020,8646.45,-88.55,-1.01%,8725.48,8796.5,8465.0,"162,584.00"
Jan 23 2020,8397.5,-248.95,-2.88%,8663.5,8664.0,8278.0,"133,503.00"
Jan 24 2020,8425.0,27.5,0.33%,8400.1,8515.0,8216.71,"260,001.00"
Jan 25 2020,8342.48,-82.52,-0.98%,8427.94,8466.02,8251.0,"187,132.00"
Jan 26 2020,8581.5,239.02,2.87%,8331.0,8594.0,8251.0,"227,607.00"
Jan 27 2020,8907.5,326.0,3.80%,8617.0,8994.5,8556.6,"378,833.00"
Jan 28 2020,9368.5,461.0,5.18%,8898.5,9434.0,8880.87,"183,736.00"
Jan 29 2020,9321.0,-47.5,-0.51%,9401.0,9439.53,9224.75,"338,919.00"
Jan 30 2020,9498.0,177.0,1.90%,9306.5,9579.0,9052.0,"439,762.00"
Jan 31 2020,9330.0,-168.0,-1.77%,9491.0,9528.0,9195.49,"278,944.00"
Feb 01 2020,9386.5,56.5,0.61%,9339.0,9528.0,9205.0,"178,909.00"
Feb 02 2020,9338.0,-48.5,-0.52%,9372.5,9483.5,9113.0,"286,205.00"
Feb 03 2020,9298.5,-39.5,-0.42%,9356.15,9549.35,9135.0,"206,535.00"
Feb 04 2020,9167.15,-131.35,-1.41%,9287.02,9415.0,9078.05,"327,958.00"
Feb 05 2020,9641.0,473.85,5.17%,9155.01,9779.0,9150.0,"432,667.00"
Feb 06 2020,9737.5,96.5,1.00%,9649.0,9869.0,9521.47,"419,418.00"
Feb 07 2020,9807.5,70.0,0.72%,9767.05,9890.0,9713.0,"266,036.00"
Feb 08 2020,9908.5,101.0,1.03%,9818.5,9957.5,9653.47,"281,707.00"
Feb 09 2020,10158.0,249.5,2.52%,9901.0,10185.5,9888.76,"308,408.00"
Feb 10 2020,9890.5,-267.5,-2.63%,10191.5,10199.0,9715.5,"391,647.00"
Feb 11 2020,10293.0,402.5,4.07%,9851.18,10400.0,9706.0,"329,899.00"
Feb 12 2020,10344.5,51.5,0.50%,10272.22,10500.0,9706.0,"333,961.00"
Feb 13 2020,10223.5,-121.0,-1.17%,10434.0,10550.0,10075.0,"341,538.00"
Feb 14 2020,10357.5,134.0,1.31%,10240.48,10393.0,10119.0,"218,069.00"
Feb 15 2020,9894.0,-463.5,-4.48%,10380.0,10408.04,9731.0,"299,427.00"
Feb 16 2020,10004.0,110.0,1.11%,9888.0,10049.0,9612.12,"279,897.00"
Feb 17 2020,9692.5,-311.5,-3.11%,9933.5,9970.0,9467.0,"380,924.00"
Feb 18 2020,10200.5,508.0,5.24%,9665.5,10300.0,9610.27,"398,511.00"
Feb 19 2020,9630.0,-570.5,-5.59%,10189.0,10331.0,9260.5,"423,104.00"
Feb 20 2020,9614.5,-15.5,-0.16%,9611.0,9689.18,9354.0,"311,863.00"
Feb 21 2020,9705.5,91.0,0.95%,9594.5,9788.0,9506.0,"205,812.00"
Feb 22 2020,9671.0,-34.5,-0.36%,9697.5,9788.0,9506.0,"111,292.00"
Feb 23 2020,9983.5,312.5,3.23%,9679.5,10045.0,9560.5,"218,356.00"
Feb 24 2020,9661.0,-322.5,-3.23%,9969.5,10036.0,9480.0,"161,995.00"
Feb 25 2020,9344.5,-316.5,-3.28%,9662.5,10036.0,9233.5,"306,221.00"
Feb 26 2020,8794.5,-550.0,-5.89%,9316.0,9697.5,8580.0,"532,723.00"
Feb 27 2020,8765.0,-29.5,-0.34%,8788.0,10185.06,8523.0,"382,475.00"
Feb 28 2020,8753.0,-12.0,-0.14%,8803.5,8969.0,8428.8,"426,540.00"
Feb 29 2020,8552.0,-201.0,-2.30%,8743.0,8806.5,8551.0,"192,523.00"
Mar 01 2020,8537.0,-15.0,-0.18%,8567.5,8769.0,8400.0,"347,326.00"
Mar 02 2020,8897.5,360.5,4.22%,8522.48,8972.92,8488.87,"106,596.00"
Mar 03 2020,8780.94,-116.56,-1.31%,8911.0,8924.69,8635.31,"105,000.00"
Mar 04 2020,8755.79,-25.15,-0.29%,8754.5,8917.0,8660.0,"206,085.00"
Mar 05 2020,9053.5,297.71,3.40%,8760.0,9174.24,8670.57,"313,414.00"
Mar 06 2020,9154.5,101.0,1.12%,9069.5,9182.08,8772.0,"205,081.00"
Mar 07 2020,8900.0,-254.5,-2.78%,9143.0,9224.5,8850.47,"243,591.00"
Mar 08 2020,8050.5,-849.5,-9.54%,8899.5,9224.5,8038.0,"432,343.00"
Mar 09 2020,7888.0,-162.5,-2.02%,8039.0,8880.5,7310.0,"650,673.00"
Mar 10 2020,7933.0,45.0,0.57%,7933.5,8158.25,7723.0,"453,977.00"
Mar 11 2020,7929.5,-3.5,-0.04%,7881.5,7985.0,7583.27,"356,664.00"
Mar 12 2020,4839.5,-3090.0,-38.97%,7943.57,7969.45,4810.0,"558,671.00"
Mar 13 2020,5520.63,681.13,14.07%,4515.0,5995.0,3596.0,"186,490.00"
Mar 14 2020,5137.96,-382.67,-6.93%,5581.28,6000.0,3901.25,"31,382.00"
Mar 15 2020,5386.62,248.66,4.84%,5152.62,5985.0,5050.0,"66,685.00"
Mar 16 2020,5026.76,-359.86,-6.68%,5222.0,5350.0,4432.3,"41,013.00"
Mar 17 2020,5429.0,402.24,8.00%,5022.38,5569.44,4432.3,"69,620.00"
Mar 17 2020,5429.0,402.24,8.00%,5022.38,5569.44,4432.3,"69,620.00"
Mar 18 2020,5402.3,-26.7,-0.49%,5360.71,5569.44,4935.6,"63,322.00"
Mar 19 2020,6207.83,805.53,14.91%,5441.13,6441.37,5261.69,"87,854.00"
Mar 20 2020,6177.72,-30.11,-0.49%,6193.89,7677.0,5261.69,"86,954.00"
Mar 21 2020,6167.45,-10.27,-0.17%,6086.03,6470.0,5850.0,"40,621.00"
Mar 22 2020,5821.37,-346.08,-5.61%,6167.02,6420.0,5738.0,"46,122.00"
Mar 23 2020,6462.0,640.63,11.00%,5816.59,6641.03,5678.2,"68,324.00"
Mar 24 2020,6757.62,295.62,4.57%,6506.0,6866.1,5678.2,"64,057.00"
Mar 25 2020,6689.16,-68.46,-1.01%,6665.51,6983.31,6470.0,"39,475.00"
Mar 26 2020,6745.51,56.35,0.84%,6749.46,6798.84,6520.13,"32,487.00"
Mar 27 2020,6354.84,-390.67,-5.79%,6766.42,6880.0,6260.0,"31,300.00"
Mar 28 2020,6263.0,-91.84,-1.45%,6225.0,6345.51,6030.0,"33,832.00"
Mar 29 2020,5907.38,-355.62,-5.68%,6260.0,6333.88,5871.0,"25,640.00"
Mar 30 2020,6420.61,513.23,8.69%,5871.64,6631.23,5851.0,"39,893.00"
Mar 31 2020,6444.19,23.58,0.37%,6399.22,6631.23,5853.0,"21,272.00"
Apr 01 2020,6662.3,218.11,3.38%,6425.27,6714.76,6156.47,"28,999.00"
Apr 02 2020,6787.0,124.7,1.87%,6739.0,7292.11,6576.4,"53,463.00"
Apr 03 2020,6735.92,-51.08,-0.75%,6790.05,7053.3,6606.06,"31,065.00"
Apr 04 2020,6860.2,124.28,1.85%,6744.53,7050.0,6606.06,"19,291.00"
Apr 05 2020,6802.5,-57.7,-0.84%,6884.04,6914.0,6681.0,"15,196.00"
Apr 06 2020,7284.94,482.44,7.09%,6776.86,7324.55,6681.0,"45,203.00"
Apr 07 2020,7185.0,-99.94,-1.37%,7362.0,7474.9,7073.0,"36,740.00"
Apr 08 2020,7356.77,171.77,2.39%,7194.9,7430.0,7154.22,"27,882.00"
Apr 09 2020,7293.03,-63.74,-0.87%,7340.35,7377.0,7110.0,"15,781.00"
Apr 10 2020,6863.63,-429.4,-5.89%,7296.0,7377.0,6750.0,"32,411.00"
Apr 11 2020,6883.58,19.95,0.29%,6883.23,6998.49,6775.0,"15,253.00"
Apr 12 2020,6993.86,110.28,1.60%,6900.0,7200.0,6787.44,"22,360.00"
Apr 13 2020,6868.8,-125.06,-1.79%,6868.33,6907.59,6555.0,"17,836.00"
Apr 14 2020,6856.61,-12.19,-0.18%,6863.31,6997.38,6555.0,"22,171.00"
Apr 15 2020,6632.0,-224.61,-3.28%,6871.0,6997.38,6601.0,"14,815.00"
Apr 16 2020,7116.11,484.11,7.30%,6569.8,7217.27,6456.0,"40,671.00"
Apr 17 2020,7065.29,-50.82,-0.71%,7115.99,7157.5,7000.0,"20,116.00"
Apr 18 2020,7252.45,187.16,2.65%,7038.19,7308.0,7000.0,"19,184.00"
Apr 19 2020,7138.59,-113.86,-1.57%,7260.0,7308.0,7044.33,"13,973.00"
Apr 20 2020,6847.0,-291.59,-4.08%,7117.14,7231.9,6748.72,"29,993.00"
Apr 21 2020,6847.55,0.55,0.01%,6839.58,7227.11,6748.72,"21,634.00"
Apr 22 2020,7123.93,276.38,4.04%,6853.02,7167.37,6776.0,"20,227.00"
Apr 23 2020,7471.54,347.61,4.88%,7124.79,7775.0,7031.14,"34,291.00"
Apr 24 2020,7509.95,38.41,0.51%,7481.03,7775.0,7031.14,"22,475.00"
Apr 25 2020,7545.1,35.15,0.47%,7509.62,7731.8,7442.2,"17,419.00"
Apr 26 2020,7697.81,152.71,2.02%,7546.2,7731.8,7442.2,"15,530.00"
Apr 27 2020,7777.01,79.2,1.03%,7761.31,7810.99,7635.69,"22,871.00"
Apr 28 2020,7766.96,-10.05,-0.13%,7757.58,7777.27,7672.0,"16,008.00"
Apr 29 2020,8778.01,1011.05,13.02%,7766.81,8988.0,7672.0,"71,353.00"
Apr 30 2020,8635.66,-142.35,-1.62%,8779.83,9478.66,8407.0,"71,531.00"
May 01 2020,8849.74,214.08,2.48%,8637.3,9077.0,8623.53,"14,808.00"
May 02 2020,8987.05,137.31,1.55%,8795.99,9025.0,8762.01,"17,125.00"
May 03 2020,8897.13,-89.92,-1.00%,8994.26,9203.52,8731.01,"27,395.00"
May 04 2020,8882.23,-14.9,-0.17%,8909.0,9203.52,8533.98,"28,515.00"
May 05 2020,8974.33,92.1,1.04%,8917.84,9126.27,8769.69,"24,892.00"
May 06 2020,9236.01,261.68,2.92%,9015.27,9418.0,8922.13,"39,606.00"
May 07 2020,10052.14,816.13,8.84%,9173.0,10079.0,8922.13,"59,949.00"
May 08 2020,9825.27,-226.87,-2.26%,9957.93,10049.0,9727.5,"40,236.00"
May 09 2020,9535.08,-290.19,-2.95%,9730.1,9920.73,9525.0,"27,504.00"
May 10 2020,8761.47,-773.61,-8.11%,9484.29,9541.05,8106.7,"76,096.00"
May 11 2020,8622.17,-139.3,-1.59%,8771.34,9182.66,8185.0,"17,199.00"
May 12 2020,8807.89,185.72,2.15%,8563.93,8982.9,8534.85,"29,845.00"
May 13 2020,9323.1,515.21,5.85%,8817.09,9420.18,8534.85,"33,492.00"
May 14 2020,9819.95,496.85,5.33%,9351.11,9943.93,9256.9,"44,666.00"
May 15 2020,9299.99,-519.96,-5.29%,9826.04,9841.67,9120.0,"38,069.00"
May 16 2020,9379.99,80.0,0.86%,9306.96,9841.67,9120.0,"17,861.00"
May 16 2020,9379.99,80.0,0.86%,9306.96,9841.67,9120.0,"17,861.00"
May 17 2020,9673.84,293.85,3.13%,9388.43,9896.0,9215.01,"22,651.00"
May 18 2020,9719.97,46.13,0.48%,9671.06,9957.25,9325.81,"27,921.00"
May 19 2020,9771.98,52.01,0.54%,9685.34,9900.0,9463.22,"25,968.00"
May 20 2020,9532.21,-239.77,-2.45%,9789.95,9898.0,9294.54,"26,893.00"
May 21 2020,9042.55,-489.66,-5.14%,9514.92,9836.99,8800.0,"42,716.00"
May 22 2020,9152.61,110.06,1.22%,9029.54,9267.34,8923.5,"21,068.00"
May 23 2020,9170.03,17.42,0.19%,9177.39,9316.0,9072.5,"11,073.00"
May 24 2020,8768.93,-401.1,-4.37%,9164.36,9306.23,8680.7,"20,407.00"
May 25 2020,8907.75,138.82,1.58%,8739.59,9306.23,8644.0,"19,513.00"
May 26 2020,8832.71,-75.04,-0.84%,8892.5,9016.99,8674.21,"18,074.00"
May 27 2020,9185.34,352.63,3.99%,8844.78,9230.0,8811.46,"18,765.00"
May 28 2020,9558.34,373.0,4.06%,9193.98,9625.0,8811.46,"24,642.00"
May 29 2020,9428.18,-130.16,-1.36%,9600.0,9609.02,9330.01,"29,548.00"
May 30 2020,9695.0,266.82,2.83%,9412.1,9764.0,9326.43,"16,821.00"
May 31 2020,9445.21,-249.79,-2.58%,9678.51,9700.0,9369.58,"12,838.00"
Jun 01 2020,10200.0,754.79,7.99%,9417.92,10428.0,9414.6,"29,898.00"
Jun 02 2020,9521.16,-678.84,-6.66%,10203.36,10215.93,9270.0,"30,102.00"
Jun 03 2020,9651.48,130.32,1.37%,9533.27,10215.93,9270.0,"17,094.00"
Jun 04 2020,9806.39,154.91,1.61%,9656.68,9888.0,9385.22,"20,442.00"
Jun 05 2020,9635.67,-170.72,-1.74%,9809.74,9855.0,9585.44,"20,432.00"
Jun 06 2020,9686.49,50.82,0.53%,9586.99,9735.13,9526.03,"9,617.00"
Jun 07 2020,9752.97,66.48,0.69%,9660.65,9822.0,9370.0,"17,532.00"
Jun 08 2020,9788.53,35.56,0.36%,9753.18,9822.0,9370.0,"13,003.00"
Jun 09 2020,9772.74,-15.79,-0.16%,9826.79,9900.4,9558.89,"17,135.00"
Jun 10 2020,9879.47,106.73,1.09%,9766.49,10018.67,9690.0,"19,497.00"
Jun 11 2020,9296.34,-583.13,-5.90%,9892.93,10018.67,9050.0,"41,537.00"
Jun 12 2020,9458.11,161.77,1.74%,9235.49,9552.87,9230.49,"17,084.00"
Jun 13 2020,9466.9,8.79,0.09%,9466.62,9493.03,9353.8,"14,578.00"
Jun 14 2020,9337.99,-128.91,-1.36%,9464.1,9477.76,9240.0,"8,509.00"
Jun 15 2020,9443.29,105.3,1.13%,9314.99,9562.18,8895.01,"30,787.00"
Jun 16 2020,9527.11,83.82,0.89%,9437.26,9592.04,9381.0,"19,083.00"
Jun 17 2020,9452.62,-74.49,-0.78%,9520.79,9558.48,9227.03,"15,512.00"
Jun 18 2020,9397.0,-55.62,-0.59%,9440.22,9482.66,9267.18,"10,947.00"
Jun 19 2020,9267.76,-129.24,-1.38%,9368.45,9439.7,9219.9,"13,471.00"
Jun 20 2020,9275.0,7.24,0.08%,9336.02,9333.48,9161.0,"16,226.00"
Jun 21 2020,9279.35,4.35,0.05%,9353.97,9419.35,9273.0,"5,823.00"
Jun 22 2020,9689.93,410.58,4.42%,9280.92,9792.0,9273.92,"18,216.00"
Jun 23 2020,9612.95,-76.98,-0.79%,9710.91,9724.53,9572.22,"25,667.00"
Jun 24 2020,9277.07,-335.88,-3.49%,9626.91,9663.38,9195.0,"20,275.00"
Jun 25 2020,9253.58,-23.49,-0.25%,9272.2,9335.0,8979.07,"21,174.00"
Jun 26 2020,9152.7,-100.88,-1.09%,9253.4,9310.0,9010.67,"16,733.00"
Jun 27 2020,8997.42,-155.28,-1.70%,9156.8,9291.73,8815.01,"13,347.00"
Jun 28 2020,9119.76,122.34,1.36%,9003.48,9189.0,8815.01,"9,159.00"
Jun 29 2020,9183.88,64.12,0.70%,9121.68,9236.75,9014.0,"23,856.00"
Jun 30 2020,9150.0,-33.88,-0.37%,9196.92,9223.5,9059.6,"10,544.00"
Jul 01 2020,9232.49,82.49,0.90%,9145.99,9309.75,9088.0,"20,553.00"
Jul 02 2020,9094.21,-138.28,-1.50%,9239.99,9297.2,8938.0,"16,457.00"
Jul 03 2020,9068.97,-25.24,-0.28%,9091.46,9265.0,8938.0,"10,141.00"
Jul 04 2020,9125.18,56.21,0.62%,9049.93,9195.84,9039.84,"7,405.00"
Jul 05 2020,9078.97,-46.21,-0.51%,9141.6,9145.0,8905.84,"7,103.00"
Jul 06 2020,9330.72,251.75,2.77%,9090.0,9375.9,9061.59,"15,799.00"
Jul 07 2020,9244.12,-86.6,-0.93%,9344.61,9379.34,9061.59,"11,357.00"
Jul 08 2020,9442.42,198.3,2.15%,9260.87,9480.0,9232.2,"20,228.00"
Jul 09 2020,9231.43,-210.99,-2.23%,9443.99,9479.4,9154.79,"13,036.00"
Jul 10 2020,9282.33,50.9,0.55%,9236.96,9446.62,9118.0,"10,676.00"
Jul 11 2020,9231.6,-50.73,-0.55%,9289.63,9322.23,9118.0,"5,261.00"
Jul 12 2020,9293.64,62.04,0.67%,9233.84,9347.53,9159.33,"7,965.00"
Jul 13 2020,9246.65,-46.99,-0.51%,9298.97,9367.7,9159.33,"6,646.00"
Jul 14 2020,9256.62,9.97,0.11%,9236.9,9298.97,9095.0,"11,567.00"
Jul 15 2020,9199.09,-57.53,-0.62%,9256.38,9298.97,9100.0,"11,632.00"
Jul 15 2020,9199.09,-57.53,-0.62%,9256.38,9298.97,9100.0,"11,632.00"
Jul 16 2020,9135.29,-63.8,-0.69%,9189.65,9216.02,9005.0,"13,840.00"
Jul 17 2020,9158.08,22.79,0.25%,9133.95,9185.93,9054.99,"9,146.00"
Jul 18 2020,9174.9,16.82,0.18%,9153.67,9210.0,9122.65,"5,884.00"
Jul 19 2020,9220.26,45.36,0.49%,9175.72,9245.03,9105.37,"5,464.00"
Jul 20 2020,9163.27,-56.99,-0.62%,9220.94,9224.6,9131.0,"17,769.00"
